Transaction_ID,Customer_ID,Transaction_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Discount_Amount,Net_Amount,Payment_Mode,Channel,Region
TXN007569,CUST0569,2024-10-20,Groceries,Detergent,4,452.66,20.0,1810.64,362.13,1448.51,Net Banking,In-Store,West
TXN007570,CUST0532,2024-05-31,Sports,Cricket Bat,1,2523.15,25.0,2523.15,630.79,1892.36,UPI,In-Store,East
TXN007571,CUST0532,2024-04-19,Electronics,Power Bank,2,3135.17,25.0,6270.34,1567.59,4702.75,Net Banking,Online,East
TXN007572,CUST0624,2024-12-02,Electronics,Bluetooth Speaker,3,3713.66,15.0,11140.98,1671.15,9469.83,Credit Card,Online,West
TXN007573,CUST0182,2024-08-16,Electronics,Smartwatch,4,1189.3,25.0,4757.2,1189.3,3567.9,UPI,In-Store,West
TXN007574,CUST0695,2024-08-05,Home & Kitchen,Curtains,2,1910.16,0.0,3820.32,0.0,3820.32,Net Banking,In-Store,Central
TXN007575,CUST0706,2024-06-07,Electronics,Power Bank,5,3306.09,0.0,16530.45,0.0,16530.45,UPI,In-Store,East
TXN007576,CUST0120,2024-08-25,Electronics,Power Bank,5,1975.76,15.0,9878.8,1481.82,8396.98,UPI,Online,West
TXN007577,CUST0566,2024-11-19,Home & Kitchen,Curtains,4,2822.13,25.0,11288.52,2822.13,8466.39,Cash on Delivery,Online,Central
TXN007578,CUST0243,2024-02-15,Groceries,Snacks Pack,5,568.9,0.0,2844.5,0.0,2844.5,Credit Card,Online,Central
TXN007579,CUST0634,2024-09-22,Groceries,Rice 5kg,3,421.32,0.0,1263.96,315.99,947.97,Debit Card,Online,West
TXN007580,CUST0173,2024-09-29,Sports,Dumbbells,2,1888.75,10.0,3777.5,377.75,3399.75,Credit Card,Online,South
TXN007581,CUST0227,2024-10-31,Sports,Cricket Bat,3,308.99,15.0,926.97,139.05,787.92,Debit Card,Online,Central
TXN007582,CUST0532,2024-07-10,Beauty,Shampoo,4,1021.29,25.0,4085.16,1021.29,3063.87,Debit Card,In-Store,East
TXN007583,CUST0532,2024-11-18,Beauty,Perfume,2,436.54,0.0,873.08,0.0,873.08,Credit Card,Online,East
TXN007584,CUST0368,2024-12-09,Groceries,Detergent,5,559.5,0.0,2797.5,0.0,2797.5,Debit Card,Online,Central
TXN007585,CUST0123,2024-07-24,Electronics,Smartwatch,4,749.43,0.0,2997.72,0.0,2997.72,Cash on Delivery,Online,West
TXN007586,CUST0402,2024-10-12,Sports,Dumbbells,3,2831.23,0.0,8493.69,0.0,8493.69,Net Banking,In-Store,East
TXN007587,CUST0089,2024-12-18,Sports,Dumbbells,1,2065.05,25.0,2065.05,516.26,1548.79,Net Banking,Online,South
TXN007588,CUST0733,2024-11-30,Sports,Water Bottle,1,2712.24,0.0,2712.24,0.0,2712.24,Cash on Delivery,In-Store,West
TXN007589,CUST0685,2023-10-22,Home & Kitchen,Storage Box,5,2610.05,20.0,13050.25,2610.05,10440.2,Debit Card,In-Store,Central
TXN007590,CUST0662,2024-02-26,Home & Kitchen,Mixer Grinder,5,2058.94,15.0,10294.7,1544.2,8750.5,Cash on Delivery,In-Store,East
TXN007591,CUST0679,2024-02-23,Groceries,Detergent,3,533.95,0.0,1601.85,0.0,1601.85,Debit Card,In-Store,East
TXN007592,CUST0500,2024-12-01,Home & Kitchen,Curtains,2,2832.85,0.0,5665.7,0.0,5665.7,UPI,In-Store,East
TXN007593,CUST0359,2024-03-28,Groceries,Tea 250g,5,95.71,20.0,478.55,95.71,382.84,Unknown,In-Store,East
TXN007594,CUST0052,2023-12-09,Fashion,Sneakers,1,2254.41,0.0,2254.41,0.0,2254.41,Cash on Delivery,Online,North
TXN007595,CUST0012,2024-01-15,Fashion,T-Shirt,3,1818.79,15.0,5456.37,818.46,4637.91,Credit Card,Online,West
TXN007596,CUST0114,2024-09-21,Sports,Water Bottle,3,2007.79,0.0,6023.37,0.0,6023.37,Cash on Delivery,In-Store,North
TXN007597,CUST0785,2024-11-03,Home & Kitchen,Cookware Set,1,2814.32,20.0,2814.32,562.86,2251.46,UPI,Online,South
TXN007598,CUST0365,2023-11-04,Home & Kitchen,Storage Box,3,3497.24,5.0,10491.72,524.59,9967.13,UPI,In-Store,West
TXN007599,CUST0508,2023-08-23,Beauty,Moisturizer,1,364.58,0.0,364.58,0.0,364.58,UPI,In-Store,South
TXN007600,CUST0120,2024-09-29,Beauty,Lipstick,5,155.79,5.0,778.95,38.95,740.0,UPI,In-Store,West
TXN007601,CUST0183,2023-03-06,Groceries,Rice 5kg,3,484.96,0.0,1454.88,0.0,1454.88,Debit Card,Online,South
TXN007602,CUST0680,2023-10-23,Electronics,USB Cable,4,2937.87,0.0,11751.48,0.0,11751.48,Credit Card,Online,South
TXN007603,CUST0518,2024-09-16,Groceries,Rice 5kg,5,377.45,0.0,1887.25,0.0,1887.25,UPI,Online,Central
TXN007604,CUST0093,2024-12-02,Fashion,Sneakers,5,1344.4,0.0,6722.0,0.0,6722.0,UPI,Online,Central
TXN007605,CUST0595,2024-10-09,Sports,Football,3,2721.48,0.0,8164.44,0.0,8164.44,Net Banking,Online,Central
TXN007606,CUST0304,2024-09-28,Beauty,Shampoo,3,299.85,10.0,899.55,89.95,809.6,Debit Card,In-Store,West
TXN007607,CUST0567,2024-07-28,Electronics,Headphones,1,3087.38,15.0,3087.38,463.11,2624.27,Debit Card,In-Store,North
TXN007608,CUST0051,2023-05-27,Sports,Water Bottle,2,2195.66,5.0,4391.32,219.57,4171.75,Debit Card,Online,East
TXN007609,CUST0532,2024-10-08,Groceries,Cooking Oil 1L,1,303.75,25.0,303.75,75.94,227.81,Credit Card,In-Store,East
TXN007610,CUST0285,2024-04-15,Beauty,Lipstick,4,516.07,5.0,2064.28,103.21,1961.07,Net Banking,In-Store,North
TXN007611,CUST0227,2024-03-29,Beauty,Shampoo,3,1160.77,0.0,3482.31,0.0,3482.31,Credit Card,Online,Central
TXN007612,CUST0325,2024-09-12,Sports,Water Bottle,5,1960.77,20.0,9803.85,1960.77,7843.08,Credit Card,In-Store,East
TXN007613,CUST0654,2024-11-26,Home & Kitchen,LED Lamp,2,449.59,0.0,899.18,0.0,899.18,Net Banking,In-Store,East
TXN007614,CUST0385,2024-12-19,Groceries,Detergent,4,191.0,15.0,764.0,114.6,649.4,Cash on Delivery,In-Store,South
TXN007615,CUST0532,2024-07-02,Beauty,Lipstick,4,534.19,25.0,2136.76,534.19,1602.57,Net Banking,Online,East
TXN007616,CUST0576,2024-07-31,Sports,Football,2,741.45,10.0,1482.9,148.29,1334.61,Debit Card,In-Store,West
TXN007617,CUST0391,2024-07-10,Fashion,T-Shirt,4,1407.0,10.0,5628.0,562.8,5065.2,Debit Card,Online,West
TXN007618,CUST0644,2024-11-26,Electronics,USB Cable,4,3837.93,0.0,15351.72,0.0,15351.72,Cash on Delivery,Online,North
TXN007619,CUST0512,2024-01-06,Groceries,Snacks Pack,1,593.11,5.0,593.11,29.66,563.45,UPI,Online,Central
TXN007620,CUST0706,2024-05-02,Home & Kitchen,Storage Box,1,1844.73,20.0,1844.73,368.95,1475.78,UPI,In-Store,East
TXN007621,CUST0519,2024-01-19,Sports,Water Bottle,2,1179.32,0.0,2358.64,0.0,2358.64,Debit Card,Online,Central
TXN007622,CUST0532,2024-12-23,Electronics,Smartwatch,4,3293.17,5.0,13172.68,658.63,12514.05,Debit Card,Online,East
TXN007623,CUST0042,2023-12-31,Electronics,Headphones,3,3378.22,0.0,10134.66,0.0,10134.66,UPI,In-Store,East
TXN007624,CUST0594,2024-07-25,Sports,Water Bottle,5,2515.84,20.0,12579.2,2515.84,10063.36,UPI,Online,East
TXN007625,CUST0365,2024-10-30,Home & Kitchen,Storage Box,5,574.02,0.0,2870.1,0.0,2870.1,Unknown,Online,West
TXN007626,CUST0109,2024-12-01,Fashion,Sneakers,1,569.2,15.0,569.2,85.38,483.82,Cash on Delivery,In-Store,East
TXN007627,CUST0532,2024-11-29,Fashion,Cap,5,1451.41,5.0,7257.05,362.85,6894.2,Cash on Delivery,Online,East
TXN007628,CUST0192,2024-01-26,Sports,Football,4,1355.86,0.0,5423.44,0.0,5423.44,Net Banking,Online,Central
TXN007629,CUST0532,2024-11-23,Home & Kitchen,Curtains,3,2666.98,25.0,8000.94,2000.23,6000.71,UPI,In-Store,East
TXN007630,CUST0607,2024-02-26,Groceries,Rice 5kg,1,509.81,0.0,509.81,0.0,509.81,Credit Card,Online,East
TXN007631,CUST0183,2024-01-04,Beauty,Face Wash,1,841.37,15.0,841.37,126.21,715.16,Net Banking,Online,South
TXN007632,CUST0364,2024-11-27,Fashion,T-Shirt,5,1258.07,10.0,6290.35,629.03,5661.32,Debit Card,In-Store,East
TXN007633,CUST0391,2024-01-14,Sports,Water Bottle,3,2930.93,20.0,8792.79,1758.56,7034.23,Credit Card,In-Store,West
TXN007634,CUST0646,2024-11-17,Home & Kitchen,Cookware Set,1,2466.32,0.0,2466.32,0.0,2466.32,UPI,Online,North
TXN007635,CUST0721,2023-07-22,Sports,Football,4,598.09,0.0,2392.36,598.09,1794.27,Credit Card,Online,North
TXN007636,CUST0104,2024-03-04,Fashion,T-Shirt,5,969.32,0.0,4846.6,0.0,4846.6,Credit Card,In-Store,North
TXN007637,CUST0098,2024-08-08,Home & Kitchen,LED Lamp,2,2544.35,10.0,5088.7,508.87,4579.83,Credit Card,In-Store,Central
TXN007638,CUST0345,2024-11-16,Sports,Dumbbells,3,1258.64,0.0,3775.92,0.0,3775.92,Debit Card,In-Store,North
TXN007639,CUST0535,2024-12-07,Groceries,Cooking Oil 1L,1,173.98,0.0,173.98,0.0,173.98,Net Banking,Online,South
TXN007640,CUST0532,2024-04-24,Sports,Yoga Mat,3,2934.29,10.0,8802.87,880.29,7922.58,Debit Card,In-Store,East
TXN007641,CUST0002,2024-12-23,Electronics,USB Cable,5,3619.12,0.0,18095.6,0.0,18095.6,UPI,Online,South
TXN007642,CUST0533,2024-04-08,Electronics,Power Bank,2,2449.46,0.0,4898.92,0.0,4898.92,Net Banking,Online,Central
TXN007643,CUST0640,2023-10-29,Home & Kitchen,Mixer Grinder,3,2526.49,15.0,7579.47,1136.92,6442.55,Credit Card,Online,East
TXN007644,CUST0114,2024-11-05,Home & Kitchen,LED Lamp,4,2072.76,10.0,8291.04,829.1,7461.94,Debit Card,Online,North
TXN007645,CUST0199,2024-11-16,Beauty,Face Wash,2,444.64,10.0,889.28,88.93,800.35,UPI,Online,West
TXN007646,CUST0140,2023-03-06,Electronics,USB Cable,4,3950.13,0.0,15800.52,0.0,15800.52,Net Banking,In-Store,South
TXN007647,CUST0163,2024-10-08,Home & Kitchen,Storage Box,5,996.18,5.0,4980.9,249.04,4731.86,UPI,In-Store,West
TXN007648,CUST0438,2024-11-05,Electronics,USB Cable,5,3608.15,20.0,18040.75,3608.15,14432.6,Cash on Delivery,Online,North
TXN007649,CUST0532,2024-08-26,Home & Kitchen,Cookware Set,2,2865.58,10.0,5731.16,573.12,5158.04,Debit Card,Online,East
TXN007650,CUST0227,2023-11-13,Electronics,Power Bank,4,2335.81,0.0,9343.24,0.0,9343.24,Net Banking,In-Store,Central
TXN007651,CUST0509,2023-07-04,Groceries,Snacks Pack,5,297.3,20.0,1486.5,297.3,1189.2,UPI,Online,Central
TXN007652,CUST0170,2024-02-26,Beauty,Face Wash,3,812.74,20.0,2438.22,487.64,1950.58,UPI,In-Store,Central
TXN007653,CUST0537,2024-03-28,Groceries,Detergent,3,221.57,25.0,664.71,166.18,498.53,Credit Card,In-Store,Central
TXN007654,CUST0034,2024-12-10,Groceries,Cooking Oil 1L,5,70.06,15.0,350.3,52.55,297.75,UPI,Online,Central
TXN007655,CUST0315,2024-03-08,Beauty,Face Wash,3,1074.23,15.0,3222.69,483.4,2739.29,Cash on Delivery,Online,South
TXN007656,CUST0242,2024-11-19,Fashion,Jacket,5,931.71,20.0,4658.55,931.71,3726.84,Debit Card,Online,South
TXN007657,CUST0054,2024-08-28,Fashion,Jacket,4,559.24,25.0,2236.96,559.24,1677.72,Cash on Delivery,Online,Central
TXN007658,CUST0518,2024-09-15,Electronics,Smartwatch,4,2942.86,0.0,11771.44,0.0,11771.44,UPI,In-Store,Central
TXN007659,CUST0760,2024-09-22,Groceries,Cooking Oil 1L,2,135.46,20.0,270.92,54.18,216.74,Debit Card,Online,Central
TXN007660,CUST0367,2024-10-06,Groceries,Snacks Pack,1,489.86,0.0,489.86,0.0,489.86,Credit Card,Online,West
TXN007661,CUST0662,2024-05-24,Sports,Dumbbells,1,702.39,15.0,702.39,105.36,597.03,Credit Card,Online,East
TXN007662,CUST0532,2024-11-16,Home & Kitchen,Storage Box,4,2903.34,0.0,11613.36,0.0,11613.36,Credit Card,Online,East
TXN007663,CUST0114,2024-07-31,Electronics,Headphones,2,2811.82,20.0,5623.64,1124.73,4498.91,Debit Card,In-Store,North
TXN007664,CUST0379,2024-04-06,Home & Kitchen,Curtains,5,1139.55,15.0,5697.75,854.66,4843.09,Debit Card,In-Store,North
TXN007665,CUST0426,2024-10-29,Electronics,Power Bank,1,1863.61,10.0,1863.61,186.36,1677.25,Credit Card,Online,South
TXN007666,CUST0595,2024-07-27,Home & Kitchen,Curtains,1,280.43,0.0,280.43,0.0,280.43,Debit Card,In-Store,Central
TXN007667,CUST0244,2023-09-25,Electronics,Bluetooth Speaker,4,1513.93,0.0,6055.72,0.0,6055.72,Credit Card,In-Store,West
TXN007668,CUST0242,2024-04-22,Beauty,Perfume,1,938.76,15.0,938.76,140.81,797.95,Net Banking,In-Store,South
TXN007669,CUST0229,2024-04-11,Beauty,Lipstick,5,948.71,0.0,4743.55,0.0,4743.55,Cash on Delivery,In-Store,West
TXN007670,CUST0626,2024-11-08,Groceries,Rice 5kg,1,98.17,0.0,98.17,0.0,98.17,Credit Card,In-Store,Central
TXN007671,CUST0419,2024-12-29,Fashion,Cap,5,1941.86,25.0,9709.3,2427.32,7281.98,Net Banking,In-Store,Central
TXN007672,CUST0532,2024-05-30,Electronics,Bluetooth Speaker,5,2334.56,0.0,11672.8,2334.56,9338.24,Cash on Delivery,Online,East
TXN007673,CUST0119,2024-07-22,Beauty,Moisturizer,3,379.56,0.0,1138.68,0.0,1138.68,Debit Card,Online,North
TXN007674,CUST0409,2024-04-13,Home & Kitchen,LED Lamp,3,632.9,15.0,1898.7,284.81,1613.89,Credit Card,Online,South
TXN007675,CUST0523,2024-07-20,Groceries,Detergent,4,220.02,0.0,880.08,0.0,880.08,Net Banking,Online,East
TXN007676,CUST0532,2024-07-24,Fashion,T-Shirt,5,489.04,10.0,2445.2,244.52,2200.68,Net Banking,In-Store,East
TXN007677,CUST0306,2024-02-08,Groceries,Snacks Pack,1,409.48,20.0,409.48,81.9,327.58,Cash on Delivery,Online,East
TXN007678,CUST0676,2024-09-30,Sports,Football,3,2079.46,5.0,6238.38,311.92,5926.46,UPI,In-Store,West
TXN007679,CUST0672,2024-06-10,Sports,Yoga Mat,4,1039.01,0.0,4156.04,0.0,4156.04,UPI,In-Store,East
TXN007680,CUST0533,2023-10-22,Sports,Water Bottle,2,425.7,5.0,851.4,42.57,808.83,Net Banking,Online,Central
TXN007681,CUST0485,2024-05-09,Groceries,Detergent,1,547.67,0.0,547.67,0.0,547.67,UPI,In-Store,South
TXN007682,CUST0044,2024-06-07,Groceries,Cooking Oil 1L,4,428.06,0.0,1712.24,0.0,1712.24,Credit Card,In-Store,East
TXN007683,CUST0642,2024-06-15,Home & Kitchen,Curtains,3,1688.86,10.0,5066.58,506.66,4559.92,Net Banking,Online,Central
TXN007684,CUST0221,2024-11-13,Beauty,Shampoo,4,915.64,20.0,3662.56,732.51,2930.05,Credit Card,In-Store,West
TXN007685,CUST0752,2024-02-09,Groceries,Snacks Pack,1,495.16,15.0,495.16,74.27,420.89,Debit Card,Online,East
TXN007686,CUST0541,2024-11-11,Fashion,T-Shirt,5,1884.66,5.0,9423.3,471.17,8952.13,Cash on Delivery,In-Store,North
TXN007687,CUST0595,2024-03-21,Home & Kitchen,Curtains,1,1069.8,10.0,1069.8,106.98,962.82,Net Banking,Online,Central
TXN007688,CUST0500,2024-08-07,Sports,Dumbbells,1,479.16,20.0,479.16,95.83,383.33,UPI,In-Store,East
TXN007689,CUST0476,2023-12-26,Groceries,Detergent,3,150.07,5.0,450.21,22.51,427.7,UPI,Online,East
TXN007690,CUST0514,2024-10-01,Beauty,Perfume,3,868.69,20.0,2606.07,521.21,2084.86,Credit Card,In-Store,North
TXN007691,CUST0250,2023-04-13,Beauty,Moisturizer,3,987.08,0.0,2961.24,0.0,2961.24,Cash on Delivery,In-Store,Central
TXN007692,CUST0332,2024-06-11,Fashion,Cap,1,2080.24,0.0,2080.24,0.0,2080.24,Cash on Delivery,In-Store,West
TXN007693,CUST0379,2024-07-11,Electronics,Bluetooth Speaker,3,2456.46,5.0,7369.38,368.47,7000.91,Unknown,In-Store,North
TXN007694,CUST0723,2024-02-11,Fashion,Sneakers,4,1542.54,15.0,6170.16,925.52,5244.64,Debit Card,In-Store,West
TXN007695,CUST0519,2024-09-15,Beauty,Perfume,2,895.28,5.0,1790.56,89.53,1701.03,Cash on Delivery,In-Store,Central
TXN007696,CUST0550,2024-07-20,Beauty,Face Wash,5,806.45,0.0,4032.25,0.0,4032.25,Net Banking,In-Store,North
TXN007697,CUST0612,2024-12-23,Beauty,Shampoo,1,373.51,0.0,373.51,0.0,373.51,Cash on Delivery,Online,Central
TXN007698,CUST0532,2024-11-03,Groceries,Cooking Oil 1L,5,424.9,0.0,2124.5,0.0,2124.5,Credit Card,Online,East
TXN007699,CUST0055,2024-07-01,Electronics,USB Cable,5,734.13,0.0,3670.65,0.0,3670.65,UPI,In-Store,West
TXN007700,CUST0706,2024-08-31,Fashion,Jacket,3,329.12,0.0,987.36,0.0,987.36,Debit Card,Online,East
TXN007701,CUST0326,2024-08-22,Electronics,Bluetooth Speaker,1,1346.1,0.0,1346.1,0.0,1346.1,UPI,Online,Central
TXN007702,CUST0536,2023-11-25,Electronics,Bluetooth Speaker,1,857.64,0.0,857.64,0.0,857.64,UPI,In-Store,South
TXN007703,CUST0119,2024-08-04,Beauty,Lipstick,2,878.44,25.0,1756.88,439.22,1317.66,Net Banking,Online,North
TXN007704,CUST0035,2024-09-22,Fashion,Sneakers,1,911.86,10.0,911.86,91.19,820.67,Cash on Delivery,Online,Central
TXN007705,CUST0532,2024-10-13,Sports,Dumbbells,2,1896.03,0.0,3792.06,0.0,3792.06,Debit Card,In-Store,East
TXN007706,CUST0479,2024-11-30,Beauty,Face Wash,5,144.63,0.0,723.15,0.0,723.15,Credit Card,Online,East
TXN007707,CUST0248,2024-09-06,Fashion,Cap,2,1258.83,10.0,2517.66,251.77,2265.89,Debit Card,Online,Central
TXN007708,CUST0693,2024-08-08,Home & Kitchen,Cookware Set,1,2598.62,0.0,2598.62,0.0,2598.62,UPI,In-Store,Central
TXN007709,CUST0509,2024-08-17,Beauty,Shampoo,2,442.65,0.0,885.3,0.0,885.3,Net Banking,Online,Central
TXN007710,CUST0262,2024-11-06,Electronics,USB Cable,1,2043.02,5.0,2043.02,102.15,1940.87,Cash on Delivery,In-Store,West
TXN007711,CUST0139,2024-08-14,Fashion,Sneakers,5,762.06,0.0,3810.3,0.0,3810.3,Net Banking,Online,South
TXN007712,CUST0196,2024-10-14,Groceries,Cooking Oil 1L,1,409.1,0.0,409.1,0.0,409.1,Credit Card,In-Store,East
TXN007713,CUST0151,2024-04-05,Fashion,Sneakers,5,1572.81,20.0,7864.05,1572.81,6291.24,Net Banking,In-Store,Central
TXN007714,CUST0214,2024-06-08,Fashion,Jeans,5,2113.23,5.0,10566.15,528.31,10037.84,Debit Card,Online,South
TXN007715,CUST0682,2024-08-19,Sports,Cricket Bat,1,2600.01,0.0,2600.01,0.0,2600.01,Net Banking,In-Store,South
TXN007716,CUST0056,2024-11-27,Sports,Football,3,1884.21,0.0,5652.63,0.0,5652.63,Net Banking,In-Store,South
TXN007717,CUST0541,2024-11-20,Fashion,Jacket,2,1052.53,20.0,2105.06,421.01,1684.05,Credit Card,Online,North
TXN007718,CUST0096,2024-10-07,Electronics,Smartwatch,1,2563.57,0.0,2563.57,0.0,2563.57,Net Banking,In-Store,South
TXN007719,CUST0480,2024-06-19,Beauty,Shampoo,1,261.05,0.0,261.05,0.0,261.05,Net Banking,In-Store,West
TXN007720,CUST0476,2023-09-09,Electronics,Headphones,2,3867.21,25.0,7734.42,1933.61,5800.81,UPI,In-Store,East
TXN007721,CUST0353,2024-11-09,Fashion,Jacket,4,1205.71,0.0,4822.84,0.0,4822.84,Credit Card,Online,West
TXN007722,CUST0576,2024-05-30,Electronics,Smartwatch,2,849.62,20.0,1699.24,339.85,1359.39,Credit Card,Online,West
TXN007723,CUST0279,2024-05-22,Fashion,Sneakers,1,936.61,0.0,936.61,0.0,936.61,Net Banking,In-Store,North
TXN007724,CUST0053,2024-12-22,Home & Kitchen,Storage Box,2,860.57,15.0,1721.14,258.17,1462.97,Net Banking,Online,South
TXN007725,CUST0379,2024-07-04,Electronics,USB Cable,5,1179.61,20.0,5898.05,1179.61,4718.44,Net Banking,Online,North
TXN007726,CUST0485,2024-06-25,Groceries,Snacks Pack,3,499.08,0.0,1497.24,0.0,1497.24,Cash on Delivery,Online,South
TXN007727,CUST0532,2024-04-27,Beauty,Lipstick,2,1031.05,0.0,2062.1,0.0,2062.1,Credit Card,In-Store,East
TXN007728,CUST0445,2024-11-13,Fashion,T-Shirt,2,921.43,5.0,1842.86,92.14,1750.72,UPI,In-Store,West
TXN007729,CUST0179,2024-11-25,Beauty,Lipstick,2,402.77,25.0,805.54,201.38,604.16,Debit Card,In-Store,Central
TXN007730,CUST0064,2024-04-26,Fashion,Sneakers,4,2393.46,10.0,9573.84,957.38,8616.46,Cash on Delivery,In-Store,North
TXN007731,CUST0679,2023-05-05,Fashion,T-Shirt,4,581.55,0.0,2326.2,0.0,2326.2,Debit Card,In-Store,East
TXN007732,CUST0519,2023-05-08,Fashion,Jeans,4,2173.57,15.0,8694.28,1304.14,7390.14,Net Banking,In-Store,Central
TXN007733,CUST0676,2024-04-22,Home & Kitchen,Curtains,3,429.62,5.0,1288.86,64.44,1224.42,UPI,Online,West
TXN007734,CUST0138,2023-04-16,Groceries,Detergent,2,376.31,15.0,752.62,112.89,639.73,UPI,In-Store,West
TXN007735,CUST0741,2024-05-14,Beauty,Shampoo,2,262.03,0.0,524.06,131.01,393.05,Cash on Delivery,Online,East
TXN007736,CUST0764,2023-12-29,Home & Kitchen,LED Lamp,2,818.84,5.0,1637.68,81.88,1555.8,Cash on Delivery,Online,Central
TXN007737,CUST0532,2024-07-14,Sports,Dumbbells,1,924.45,0.0,924.45,0.0,924.45,Credit Card,In-Store,East
TXN007738,CUST0398,2024-09-13,Beauty,Shampoo,2,1032.59,0.0,2065.18,0.0,2065.18,Credit Card,In-Store,East
TXN007739,CUST0017,2024-03-04,Groceries,Rice 5kg,1,414.98,5.0,414.98,20.75,394.23,Debit Card,Online,South
TXN007740,CUST0413,2024-12-23,Home & Kitchen,LED Lamp,1,329.72,0.0,329.72,0.0,329.72,Cash on Delivery,In-Store,East
TXN007741,CUST0513,2024-01-27,Sports,Yoga Mat,3,1184.71,0.0,3554.13,0.0,3554.13,Credit Card,Online,East
TXN007742,CUST0721,2024-08-12,Fashion,Jacket,2,811.41,0.0,1622.82,0.0,1622.82,Cash on Delivery,Online,North
TXN007743,CUST0476,2023-11-14,Sports,Dumbbells,5,1898.38,25.0,9491.9,2372.97,7118.93,UPI,In-Store,East
TXN007744,CUST0351,2024-07-30,Beauty,Face Wash,5,680.08,0.0,3400.4,0.0,3400.4,Net Banking,Online,West
TXN007745,CUST0088,2024-06-27,Fashion,T-Shirt,2,1298.35,15.0,2596.7,389.5,2207.2,Debit Card,In-Store,West
TXN007746,CUST0261,2024-12-21,Beauty,Lipstick,5,216.66,0.0,1083.3,0.0,1083.3,Debit Card,Online,East
TXN007747,CUST0644,2024-06-25,Sports,Football,2,639.03,5.0,1278.06,63.9,1214.16,Cash on Delivery,In-Store,North
TXN007748,CUST0097,2024-11-30,Groceries,Detergent,2,595.16,0.0,1190.32,0.0,1190.32,Cash on Delivery,Online,Central
TXN007749,CUST0508,2024-11-04,Fashion,Jacket,5,1853.6,20.0,9268.0,1853.6,7414.4,Debit Card,In-Store,South
TXN007750,CUST0423,2024-12-28,Electronics,Bluetooth Speaker,2,1818.05,15.0,3636.1,545.41,3090.69,Net Banking,In-Store,North
TXN007751,CUST0532,2024-08-04,Sports,Dumbbells,3,820.19,0.0,2460.57,0.0,2460.57,Net Banking,In-Store,East
TXN007752,CUST0376,2024-08-21,Electronics,Power Bank,4,786.27,25.0,3145.08,786.27,2358.81,Debit Card,In-Store,East
TXN007753,CUST0404,2024-12-23,Home & Kitchen,Mixer Grinder,4,3398.88,0.0,13595.52,0.0,13595.52,Cash on Delivery,Online,South
TXN007754,CUST0322,2024-12-06,Beauty,Shampoo,1,988.86,0.0,988.86,0.0,988.86,Debit Card,Online,South
TXN007755,CUST0548,2024-08-04,Groceries,Tea 250g,2,285.18,10.0,570.36,57.04,513.32,Net Banking,In-Store,North
TXN007756,CUST0404,2024-11-02,Fashion,Jacket,5,756.25,20.0,3781.25,756.25,3025.0,Net Banking,Online,South
TXN007757,CUST0369,2024-05-31,Beauty,Perfume,3,1021.54,0.0,3064.62,0.0,3064.62,Net Banking,Online,South
TXN007758,CUST0597,2023-09-02,Home & Kitchen,Cookware Set,5,2980.25,15.0,14901.25,2235.19,12666.06,UPI,Online,North
TXN007759,CUST0685,2024-05-23,Groceries,Cooking Oil 1L,4,317.88,0.0,1271.52,0.0,1271.52,Credit Card,In-Store,Central
TXN007760,CUST0128,2024-08-12,Home & Kitchen,LED Lamp,4,2031.64,0.0,8126.56,0.0,8126.56,Cash on Delivery,Online,East
TXN007761,CUST0199,2024-11-11,Groceries,Detergent,1,389.18,0.0,389.18,38.92,350.26,Debit Card,Online,West
TXN007762,CUST0514,2024-03-25,Fashion,Jacket,2,1175.3,0.0,2350.6,0.0,2350.6,Cash on Delivery,In-Store,North
TXN007763,CUST0533,2024-06-18,Sports,Dumbbells,1,897.43,15.0,897.43,134.61,762.82,UPI,Online,Central
TXN007764,CUST0325,2024-12-01,Beauty,Face Wash,1,193.59,10.0,193.59,19.36,174.23,UPI,Online,East
TXN007765,CUST0228,2024-11-18,Sports,Cricket Bat,2,568.96,15.0,1137.92,170.69,967.23,Net Banking,Online,West
TXN007766,CUST0367,2024-10-04,Home & Kitchen,Storage Box,5,2867.93,0.0,14339.65,0.0,14339.65,Credit Card,In-Store,West
TXN007767,CUST0400,2024-03-16,Groceries,Detergent,1,331.21,20.0,331.21,66.24,264.97,Credit Card,In-Store,North
TXN007768,CUST0532,2024-10-28,Home & Kitchen,LED Lamp,3,1751.56,25.0,5254.68,1313.67,3941.01,Net Banking,In-Store,East
TXN007769,CUST0486,2024-02-23,Groceries,Snacks Pack,3,418.34,10.0,1255.02,125.5,1129.52,Net Banking,In-Store,North
TXN007770,CUST0659,2024-10-05,Groceries,Snacks Pack,1,406.2,0.0,406.2,0.0,406.2,Unknown,Online,South
TXN007771,CUST0762,2024-12-24,Sports,Dumbbells,5,2061.97,0.0,10309.85,0.0,10309.85,Credit Card,In-Store,Central
TXN007772,CUST0676,2024-04-21,Electronics,Headphones,1,3297.12,25.0,3297.12,824.28,2472.84,Cash on Delivery,In-Store,West
TXN007773,CUST0346,2024-10-10,Home & Kitchen,Cookware Set,2,1359.65,0.0,2719.3,0.0,2719.3,UPI,Online,North
